tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle
tt0259072,movie,A Time for Drunken Horses,Zamani barayé masti asbha,0,2000,\N,Drama War,7.7,7276,A Time for Drunken Horses (2000)
tt0117913,movie,A Time to Kill,A Time to Kill,0,1996,\N,Crime Drama Thriller,7.5,127482,A Time to Kill (1996)
tt0070819,movie,A Touch of Class,A Touch of Class,0,1973,\N,Comedy Romance,6.5,2682,A Touch of Class (1973)
tt2240991,tvSeries,A Touch of Cloth,A Touch of Cloth,0,2012,2014,Action Comedy Crime,8.0,3357,A Touch of Cloth (2012–2014)
tt0108967,tvSeries,A Touch of Frost,A Touch of Frost,0,1992,2010,Crime Drama Mystery,7.8,6079,A Touch of Frost (1992–2010)
tt2852400,movie,A Touch of Sin,Tian zhu ding,0,2013,\N,Action Drama,7.1,9949,A Touch of Sin (2013)
tt0378897,movie,A Touch of Spice,Politiki kouzina,0,2003,\N,Comedy Drama,7.5,12994,A Touch of Spice (2003)
tt0064451,movie,A Touch of Zen,Xia nü,0,1971,\N,Action Adventure Drama,7.6,5059,A Touch of Zen (1971)
tt1433540,movie,A Town Called Panic,Panique au village,0,2009,\N,Adventure Animation Comedy,7.5,7405,A Town Called Panic (2009)
tt6792282,movie,A Twelve-Year Night,La noche de 12 años,0,2018,\N,Biography Crime Drama,7.6,7542,A Twelve-Year Night (2018)
tt3387266,movie,A United Kingdom,A United Kingdom,0,2016,\N,Biography Drama History,6.8,13487,A United Kingdom (2016)
tt6938856,tvMiniSeries,A Very English Scandal,A Very English Scandal,0,2018,2021,Biography Comedy Crime,7.7,9069,A Very English Scandal (2018–2021)
tt0344510,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,\N,Drama Mystery Romance,7.6,70004,A Very Long Engagement (2004)
tt3131456,tvMovie,A Very Merry Mix-Up,A Very Merry Mix-Up,0,2013,\N,Comedy Drama Family,6.8,2982,A Very Merry Mix-Up (2013– )
tt2033193,tvMovie,A Very Potter Musical,A Very Potter Musical,0,2009,\N,Comedy Musical,8.9,2705,A Very Potter Musical (2009– )
tt0090264,movie,A View to a Kill,A View to a Kill,0,1985,\N,Action Adventure Thriller,6.4,85606,A View to a Kill (1985)
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,Action Crime Drama,6.5,110198,A Walk Among the Tombstones (2014)
tt0114887,movie,A Walk in the Clouds,A Walk in the Clouds,0,1995,\N,Drama Romance,6.7,30792,A Walk in the Clouds (1995)
tt0120613,movie,A Walk on the Moon,A Walk on the Moon,0,1999,\N,Drama Romance,6.6,7808,A Walk on the Moon (1999)
tt0281358,movie,A Walk to Remember,A Walk to Remember,0,2002,\N,Drama Romance,7.4,195637,A Walk to Remember (2002)
tt3830162,movie,A War,Krigen,0,2015,\N,Crime Drama Thriller,7.1,9520,A War (2015)
tt0078481,movie,A Wedding,A Wedding,0,1978,\N,Comedy Drama,7.1,3152,A Wedding (1978)
tt1280558,movie,A Wednesday,A Wednesday,0,2008,\N,Action Crime Drama,8.1,71998,A Wednesday (2008)
tt2315152,movie,A Werewolf Boy,Neuk-dae-so-nyeon,0,2012,\N,Fantasy Romance,7.3,6394,A Werewolf Boy (2012)
tt2861532,movie,A Wolf at the Door,O Lobo Atrás da Porta,0,2013,\N,Crime Drama Thriller,7.4,3372,A Wolf at the Door (2013)
tt0055572,movie,A Woman Is a Woman,Une femme est une femme,0,1961,\N,Comedy Drama Romance,7.5,14864,A Woman Is a Woman (1961)
tt0072417,movie,A Woman Under the Influence,A Woman Under the Influence,0,1974,\N,Drama Romance,8.2,20308,A Woman Under the Influence (1974)
tt1035730,movie,A Woman in Berlin,Anonyma - Eine Frau in Berlin,0,2008,\N,Biography Drama History,7.1,5891,A Woman in Berlin (2008)
tt1332125,movie,A Woman's Way,Strella,0,2009,\N,Drama,7.3,3454,A Woman's Way (2009)
tt0439884,movie,A World Without Thieves,Tian xia wu zei,0,2004,\N,Action Crime Drama,7.2,4533,A World Without Thieves (2004)
tt2164430,tvSeries,A Young Doctor's Notebook & Other Stories,A Young Doctor's Notebook & Other Stories,0,2012,2013,Comedy Drama,7.9,14146,A Young Doctor's Notebook & Other Stories (2012–2013)
tt0090366,movie,A Zed & Two Noughts,A Zed & Two Noughts,0,1985,\N,Comedy Drama,7.4,6250,A Zed & Two Noughts (1985)
tt3216682,tvSeries,A to Z,A to Z,0,2014,2015,Comedy Romance,6.7,5535,A to Z (2014–2015)
tt1893195,movie,A.C.A.B. - All Cops Are Bastards,A.C.A.B. - All Cops Are Bastards,0,2012,\N,Action Crime Drama,6.6,7008,A.C.A.B. - All Cops Are Bastards (2012)
tt4074084,tvSeries,A.D. The Bible Continues,A.D. The Bible Continues,0,2015,2015,Drama,7.5,4470,A.D. The Bible Continues (2015)
tt0212720,movie,A.I. Artificial Intelligence,A.I. Artificial Intelligence,0,2001,\N,Drama Sci-Fi,7.2,285248,A.I. Artificial Intelligence (2001)
tt6461726,tvSeries,A.P. Bio,A.P. Bio,0,2018,\N,Comedy,7.2,8569,A.P. Bio (2018– )
tt1286126,movie,A.R.O.G,A.R.O.G,0,2008,\N,Comedy Fantasy Sci-Fi,7.3,36175,A.R.O.G (2008)
tt0075617,movie,ABBA: The Movie,ABBA: The Movie,0,1977,\N,Comedy Drama Music,6.5,2951,ABBA: The Movie (1977)
tt8404094,tvSeries,AJ and the Queen,AJ and the Queen,0,2020,2020,Adventure Comedy Drama,7.5,5785,AJ and the Queen (2020)
tt0090390,tvSeries,ALF,ALF,0,1986,1990,Comedy Family Sci-Fi,7.4,30492,ALF (1986–1990)
tt5542294,tvSeries,APB,APB,0,2016,2017,Crime Drama,6.9,5688,APB (2016–2017)
tt5640450,movie,ARQ,ARQ,0,2016,\N,Action Sci-Fi Thriller,6.4,33056,ARQ (2016)
tt0108684,tvSeries,Aaahh!!! Real Monsters,Aaahh!!! Real Monsters,0,1994,1997,Animation Family Horror,7.2,10077,Aaahh!!! Real Monsters (1994–1997)
tt1821317,movie,Aadukalam,Aadukalam,0,2011,\N,Action Drama Sport,8.1,4481,Aadukalam (2011)
tt1708453,movie,Aakrosh,Aakrosh,0,2010,\N,Action Crime Thriller,7.0,3184,Aakrosh (2010)
tt0405629,movie,Aaltra,Aaltra,0,2004,\N,Comedy Drama,7.1,2694,Aaltra (2004)
tt1241195,movie,Aamir,Aamir,0,2008,\N,Crime Drama Thriller,7.7,10353,Aamir (2008)
tt3983266,movie,Aanmodderfakker,Aanmodderfakker,0,2014,\N,Comedy Romance,6.8,2578,Aanmodderfakker (2014)
tt0355169,movie,Aaram Thamburan,Aaram Thamburan,0,1997,\N,Action Drama,8.0,2903,Aaram Thamburan (1997)
tt1496729,movie,Aaranya Kaandam,Aaranya Kaandam,0,2010,\N,Action Crime Thriller,8.6,3367,Aaranya Kaandam (2010)
tt12448030,tvSeries,Aarya,Aarya,0,2020,\N,Crime Drama Thriller,8.0,4157,Aarya (2020– )
tt2203308,movie,Aashiqui 2,Aashiqui 2,0,2013,\N,Drama Music Musical,7.0,25847,Aashiqui 2 (2013)
tt0402014,movie,Ab Tak Chhappan,Ab Tak Chhappan,0,2004,\N,Action Crime Drama,7.8,7902,Ab Tak Chhappan (2004)
tt5952382,movie,Abacus: Small Enough to Jail,Abacus: Small Enough to Jail,0,2016,\N,Documentary,7.2,2592,Abacus: Small Enough to Jail (2016)
tt0263208,movie,Abbas in Flower,Çiçek Abbas,0,1982,\N,Comedy Drama Romance,8.1,9065,Abbas in Flower (1982)
tt3444312,movie,Abducted in Plain Sight,Abducted in Plain Sight,0,2017,\N,Crime Documentary Drama,6.8,13883,Abducted in Plain Sight (2017)
tt0168446,movie,Aberdeen,Aberdeen,0,2000,\N,Drama,7.1,3024,Aberdeen (2000)
tt7345930,movie,Abhrahaminte Santhathikal,Abrahaminte Santhathikal,0,2018,\N,Action Crime Thriller,7.5,4514,Abhrahaminte Santhathikal (2018)
tt6324278,movie,Abominable,Abominable,0,2019,\N,Adventure Animation Comedy,7.0,24505,Abominable (2019)
tt2667918,movie,About Alex,About Alex,0,2014,\N,Drama,6.4,6935,About Alex (2014)
tt1360860,movie,About Elly,Darbareye Elly,0,2009,\N,Drama Mystery Thriller,8.0,43035,About Elly (2009)
tt0257360,movie,About Schmidt,About Schmidt,0,2002,\N,Comedy Drama,7.1,120770,About Schmidt (2002)
tt2194499,movie,About Time,About Time,0,2013,\N,Comedy Drama Fantasy,7.8,287538,About Time (2013)
tt0276751,movie,About a Boy,About a Boy,0,2002,\N,Comedy Drama Romance,7.0,168233,About a Boy (2002)
tt2666270,tvSeries,About a Boy,About a Boy,0,2014,2015,Comedy Drama Romance,7.4,7965,About a Boy (2014–2015)
tt0109035,movie,Above the Rim,Above the Rim,0,1994,\N,Crime Drama Sport,6.6,13580,Above the Rim (1994)
tt0081974,movie,Absence of Malice,Absence of Malice,0,1981,\N,Drama Romance Thriller,6.9,11562,Absence of Malice (1981)
tt6794990,tvSeries,Absentia,Absentia,0,2017,\N,Crime Drama Mystery,7.3,9983,Absentia (2017– )
tt0292432,movie,Absolute Hundred,Apsolutnih sto,0,2001,\N,Action Crime Drama,7.5,2928,Absolute Hundred (2001)
tt0118548,movie,Absolute Power,Absolute Power,0,1997,\N,Action Crime Drama,6.7,49030,Absolute Power (1997)
tt0105929,tvSeries,Absolutely Fabulous,Absolutely Fabulous,0,1992,2012,Comedy,8.1,17574,Absolutely Fabulous (1992–2012)
tt6333098,tvSeries,Abstract: The Art of Design,Abstract: The Art of Design,0,2017,\N,Documentary,8.4,4403,Abstract: The Art of Design (2017– )
tt0054599,movie,Accattone,Accattone,0,1961,\N,Drama,7.8,7369,Accattone (1961)
tt0384793,movie,Accepted,Accepted,0,2006,\N,Comedy,6.4,121050,Accepted (2006)
tt1202514,movie,Accident,Yi ngoi,0,2009,\N,Mystery Thriller,6.6,2894,Accident (2009)
tt0061328,movie,Accident,Accident,0,1967,\N,Drama,6.9,3730,Accident (1967)
tt0106215,movie,Acción mutante,Acción mutante,0,1993,\N,Comedy Sci-Fi,6.5,4723,Acción mutante (1993)
tt0285351,tvSeries,According to Jim,According to Jim,0,2001,2009,Comedy Romance,6.4,33542,According to Jim (2001–2009)
tt1800338,movie,Accused,Lucia de B.,0,2014,\N,Biography Crime Drama,7.1,3491,Accused (2014)
tt1891974,movie,Ace Attorney,Gyakuten saiban,0,2012,\N,Comedy Crime Drama,6.6,2557,Ace Attorney (2012)
tt0064860,movie,Ace High,I quattro dell'Ave Maria,0,1968,\N,Comedy Western,6.7,3753,Ace High (1968)
tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,\N,Comedy,6.9,270764,Ace Ventura: Pet Detective (1994)
tt0112281,movie,Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls,0,1995,\N,Adventure Comedy Crime,6.4,198011,Ace Ventura: When Nature Calls (1995)
tt0083580,movie,Ace of Aces,L'as des as,0,1982,\N,Adventure Comedy Sport,6.7,2939,Ace of Aces (1982)
tt1217243,movie,Achilles and the Tortoise,Akiresu to kame,0,2008,\N,Comedy Drama,7.3,3071,Achilles and the Tortoise (2008)
tt3582458,tvSeries,Acquitted,Frikjent,0,2015,\N,Crime Drama,7.5,3204,Acquitted (2015– )
tt0068168,movie,Across 110th Street,Across 110th Street,0,1972,\N,Action Crime Drama,7.0,4860,Across 110th Street (1972)
tt0445922,movie,Across the Universe,Across the Universe,0,2007,\N,Drama Fantasy History,7.3,104688,Across the Universe (2007)
tt1591479,movie,Act of Valor,Act of Valor,0,2012,\N,Action Adventure Thriller,6.5,65567,Act of Valor (2012)
tt5320514,movie,Action Hero Biju,Action Hero Biju,0,2016,\N,Action Comedy Thriller,7.7,3062,Action Hero Biju (2016)
tt8135494,movie,Active Measures,Active Measures,0,2018,\N,Documentary,7.9,7331,Active Measures (2018)
tt2935510,movie,Ad Astra,Ad Astra,0,2019,\N,Adventure Drama Mystery,6.6,176390,Ad Astra (2019)
tt1185836,movie,Adam,Adam,0,2009,\N,Comedy Drama Romance,7.2,33188,Adam (2009)
tt0419420,movie,Adam & Paul,Adam & Paul,0,2004,\N,Comedy Drama,7.1,2870,Adam & Paul (2004)
tt5034326,tvSeries,Adam Ruins Everything,Adam Ruins Everything,0,2015,\N,Animation Comedy History,8.0,5992,Adam Ruins Everything (2015– )
tt9036126,tvSpecial,Adam Sandler: 100% Fresh,Adam Sandler: 100% Fresh,0,2018,\N,Comedy Music,7.6,4326,Adam Sandler: 100% Fresh (2018– )
tt0418455,movie,Adam's Apples,Adams æbler,0,2005,\N,Comedy Crime Drama,7.8,44237,Adam's Apples (2005)
tt0062539,tvSeries,Adam-12,Adam-12,0,1968,1975,Comedy Crime Drama,7.5,2936,Adam-12 (1968–1975)
tt0268126,movie,Adaptation.,Adaptation.,0,2002,\N,Comedy Drama,7.7,173010,Adaptation. (2002)
tt0106220,movie,Addams Family Values,Addams Family Values,0,1993,\N,Comedy Fantasy,6.7,76381,Addams Family Values (1993)
tt0284815,movie,Address Unknown,Suchwiin bulmyeong,0,2001,\N,Drama War,7.3,3302,Address Unknown (2001)
tt2544766,movie,Admiral,Michiel de Ruyter,0,2015,\N,Action Adventure Biography,7.0,8710,Admiral (2015)
tt1101026,movie,Admiral,Admiral,0,2008,\N,Biography Drama History,6.8,7564,Admiral (2008)
tt3526810,movie,Adolf Hitler: The Greatest Story Never Told,Adolf Hitler: The Greatest Story Never Told,0,2013,\N,Biography Documentary History,7.5,5101,Adolf Hitler: The Greatest Story Never Told (2013)
tt6306064,movie,Adrift,Adrift,0,2018,\N,Action Adventure Biography,6.6,42824,Adrift (2018)
tt1016321,movie,Adrift,À Deriva,0,2009,\N,Drama,6.8,2733,Adrift (2009)
tt1126596,movie,Adulthood,Adulthood,0,2008,\N,Crime Drama,6.6,11710,Adulthood (2008)
tt1305826,tvSeries,Adventure Time,Adventure Time with Finn & Jake,0,2010,2018,Action Adventure Animation,8.6,72809,Adventure Time (2010–2018)
tt1091722,movie,Adventureland,Adventureland,0,2009,\N,Comedy Drama Romance,6.8,150386,Adventureland (2009)
tt0092513,movie,Adventures in Babysitting,Adventures in Babysitting,0,1987,\N,Adventure Comedy Crime,6.9,36527,Adventures in Babysitting (1987)
tt0088528,tvSeries,Adventures of the Gummi Bears,Adventures of the Gummi Bears,0,1985,1991,Animation Family Fantasy,7.5,9237,Adventures of the Gummi Bears (1985–1991)
tt0055728,movie,Advise & Consent,Advise & Consent,0,1962,\N,Drama Thriller,7.7,6359,Advise & Consent (1962)
tt4374460,movie,Aferim!,Aferim!,0,2015,\N,Adventure Comedy Drama,7.6,6183,Aferim! (2015)
tt0118564,movie,Affliction,Affliction,0,1997,\N,Drama Mystery Thriller,7.0,14681,Affliction (1997)
tt0072613,movie,Afonya,Afonya,0,1975,\N,Comedy Drama Romance,7.9,3391,Afonya (1975)
tt2571774,tvMiniSeries,Africa,Africa,0,2013,2013,Documentary,9.0,13421,Africa (2013)
tt1223236,movie,African Cats,African Cats,0,2011,\N,Adventure Documentary,7.6,6094,African Cats (2011)
tt0465316,tvMiniSeries,Afro Samurai,Afro Samurai,0,2007,2007,Action Adventure Animation,7.7,14557,Afro Samurai (2007)
tt1265998,tvMovie,Afro Samurai: Resurrection,Afro Samurai: Resurrection,0,2009,\N,Action Adventure Animation,7.2,8104,Afro Samurai: Resurrection (2009– )
tt0098994,movie,"After Dark, My Sweet","After Dark, My Sweet",0,1990,\N,Crime Drama Mystery,6.6,3105,"After Dark, My Sweet (1990)"
tt0088680,movie,After Hours,After Hours,0,1985,\N,Comedy Crime Drama,7.7,55964,After Hours (1985)
tt8398600,tvSeries,After Life,After Life,0,2019,\N,Comedy Drama,8.5,75102,After Life (2019– )
tt0165078,movie,After Life,Wandafuru raifu,0,1998,\N,Drama Fantasy,7.7,9719,After Life (1998)
tt2368749,movie,After Lucia,Después de Lucía,0,2012,\N,Drama,7.1,5887,After Lucia (2012)
tt0060200,movie,After the Fox,Caccia alla volpe,0,1966,\N,Comedy Crime,6.5,3583,After the Fox (1966)
tt0181960,movie,After the Rain,Ame agaru,0,1999,\N,Drama,7.7,3723,After the Rain (1999)
tt5294966,movie,After the Storm,Umi yori mo mada fukaku,0,2016,\N,Comedy Drama,7.4,8768,After the Storm (2016)
tt0457655,movie,After the Wedding,Efter brylluppet,0,2006,\N,Drama,7.7,31098,After the Wedding (2006)
tt2209300,movie,Aftermath,Poklosie,0,2012,\N,Drama Fantasy Thriller,7.3,3481,Aftermath (2012)
tt1393746,movie,Aftershock,Tang shan da di zhen,0,2010,\N,Drama History,7.5,8535,Aftershock (2010)
tt2557276,movie,Against the Sun,Against the Sun,0,2014,\N,Biography Drama War,6.5,5167,Against the Sun (2014)
tt1734537,tvSeries,Agatha Christie's Marple,Agatha Christie's Marple,0,2004,2013,Crime Drama Mystery,7.7,5576,Agatha Christie's Marple (2004–2013)
tt5015548,tvSeries,Agatha Raisin,Agatha Raisin,0,2014,\N,Comedy Drama Mystery,7.3,2735,Agatha Raisin (2014– )
tt0063991,movie,Age of Consent,Age of Consent,0,1969,\N,Biography Comedy Drama,6.4,2781,Age of Consent (1969)
tt3475734,tvSeries,Agent Carter,Agent Carter,0,2015,2016,Action Adventure Sci-Fi,7.9,70810,Agent Carter (2015–2016)
tt10214826,movie,Agent Sai Srinivasa Athreya,Agent Sai Srinivasa Athreya,0,2019,\N,Action Comedy Crime,8.5,5042,Agent Sai Srinivasa Athreya (2019)
tt2364582,tvSeries,Agents of S.H.I.E.L.D.,Agents of S.H.I.E.L.D.,0,2013,2020,Action Adventure Drama,7.5,192154,Agents of S.H.I.E.L.D. (2013–2020)
tt8019444,tvSeries,Aggretsuko,Aggretsuko,0,2018,\N,Animation Comedy Drama,8.0,4053,Aggretsuko (2018– )
tt1849718,movie,Agneepath,Agneepath,0,2012,\N,Action Drama,6.9,21695,Agneepath (2012)
tt0088683,movie,Agnes of God,Agnes of God,0,1985,\N,Drama Mystery,6.6,6592,Agnes of God (1985)
tt1186830,movie,Agora,Agora,0,2009,\N,Adventure Biography Drama,7.2,64687,Agora (2009)
tt0068182,movie,"Aguirre, the Wrath of God","Aguirre, der Zorn Gottes",0,1972,\N,Action Adventure Biography,7.9,50449,"Aguirre, the Wrath of God (1972)"
tt0383177,movie,Aguner Poroshmoni,Aguner Poroshmoni,0,1994,\N,Drama War,9.1,2571,Aguner Poroshmoni (1994)
tt0499291,movie,Ah Nerede,Ah Nerede,0,1975,\N,Comedy Romance,7.6,3822,Ah Nerede (1975)
tt1845773,movie,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,0,2012,\N,Documentary,7.6,4124,Ai Weiwei: Never Sorry (2012)
tt7642818,movie,Aile Arasinda,Aile Arasinda,0,2017,\N,Comedy,7.7,18833,Aile Arasinda (2017)
tt0287300,movie,Aile Serefi,Aile Serefi,0,1976,\N,Drama Family,8.1,3068,Aile Serefi (1976)
tt0103634,movie,Aileen Wuornos: The Selling of a Serial Killer,Aileen Wuornos: The Selling of a Serial Killer,0,1992,\N,Crime Documentary,7.0,2657,Aileen Wuornos: The Selling of a Serial Killer (1992)
tt0364930,movie,Aileen: Life and Death of a Serial Killer,Aileen: Life and Death of a Serial Killer,0,2003,\N,Crime Documentary,7.1,6232,Aileen: Life and Death of a Serial Killer (2003)
tt0323013,movie,Aim,Lakshya,0,2004,\N,Action Drama Romance,7.9,19898,Aim (2004)
tt0130444,movie,Aimee & Jaguar,Aimée & Jaguar,0,1999,\N,Biography Drama Romance,7.2,6000,Aimee & Jaguar (1999)
tt2388637,movie,Ain't Them Bodies Saints,Ain't Them Bodies Saints,0,2013,\N,Crime Drama Romance,6.4,20146,Ain't Them Bodies Saints (2013)
tt1371630,movie,Air Doll,Kûki ningyô,0,2009,\N,Drama Fantasy Romance,6.9,5945,Air Doll (2009)
tt0386950,tvSeries,Air Emergency,Mayday,0,2003,\N,Crime Documentary Drama,8.8,3703,Air Emergency (2003– )
tt0118571,movie,Air Force One,Air Force One,0,1997,\N,Action Drama Thriller,6.5,175831,Air Force One (1997)
tt0115487,movie,Airbag,Airbag,0,1997,\N,Action Comedy Crime,6.8,4301,Airbag (1997)
tt4387040,movie,Airlift,Airlift,0,2016,\N,Drama History,8.0,51442,Airlift (2016)
tt0080339,movie,Airplane!,Airplane!,0,1980,\N,Comedy,7.7,205769,Airplane! (1980)
tt0065377,movie,Airport,Airport,0,1970,\N,Action Drama Thriller,6.6,16922,Airport (1970)
tt0086862,tvMovie,Airwolf,Airwolf,0,1984,\N,Action Adventure Sci-Fi,6.8,4286,Airwolf (1984– )
tt0086662,tvSeries,Airwolf,Airwolf,0,1984,1986,Action Adventure Sci-Fi,6.7,9614,Airwolf (1984–1986)
tt0418460,movie,Aitraaz,Aitraaz,0,2004,\N,Drama Romance Thriller,6.6,9329,Aitraaz (2004)
tt1077262,movie,Ajami,Ajami,0,2009,\N,Crime Drama,7.3,5888,Ajami (2009)
tt5537534,tvSeries,Ajin,Ajin,0,2016,\N,Action Adventure Animation,7.6,4826,Ajin (2016– )
tt0278291,movie,Ajnabee,Ajnabee,0,2001,\N,Action Crime Drama,6.4,7774,Ajnabee (2001)
tt3742982,tvSeries,Akame ga Kill!,Akame ga Kill!,0,2014,2014,Action Animation Comedy,7.9,14106,Akame ga Kill! (2014)
tt0437800,movie,Akeelah and the Bee,Akeelah and the Bee,0,2006,\N,Drama Family,7.3,18095,Akeelah and the Bee (2006)
tt0094625,movie,Akira,Akira,0,1988,\N,Animation Drama Sci-Fi,8.0,157838,Akira (1988)
tt9537292,movie,Ala Vaikunthapurramuloo,Ala Vaikunthapurramuloo,0,2020,\N,Action Drama,7.2,5782,Ala Vaikunthapurramuloo (2020)
tt6139732,movie,Aladdin,Aladdin,0,2019,\N,Adventure Family Fantasy,7.0,211061,Aladdin (2019)
tt0103639,movie,Aladdin,Aladdin,0,1992,\N,Adventure Animation Comedy,8.0,361402,Aladdin (1992)
tt0105935,tvSeries,Aladdin,Aladdin,0,1994,1995,Action Adventure Animation,7.3,9581,Aladdin (1994–1995)
tt0115491,video,Aladdin and the King of Thieves,Aladdin and the King of Thieves,0,1996,\N,Adventure Animation Comedy,6.4,31986,Aladdin and the King of Thieves (1996– )
tt0242256,movie,Alai Payuthey,Alai Payuthey,0,2000,\N,Drama Musical Romance,8.3,4858,Alai Payuthey (2000)
tt0469021,movie,Alan Partridge,Alan Partridge: Alpha Papa,0,2013,\N,Action Comedy Crime,6.9,29189,Alan Partridge (2013)
tt1541149,movie,Albatross,Albatross,0,2011,\N,Drama,6.4,5022,Albatross (2011)
tt1602098,movie,Albert Nobbs,Albert Nobbs,0,2011,\N,Drama Romance,6.7,23024,Albert Nobbs (2011)
tt1728102,tvSeries,Alcatraz,Alcatraz,0,2012,2012,Action Crime Drama,7.0,38208,Alcatraz (2012)
tt0088099,movie,Alcoholic,Sharaabi,0,1984,\N,Comedy Drama Romance,7.4,2549,Alcoholic (1984)
